id,details,time,time_request,score,preference,time2_request,time2,avg_match_score
nrickenbau786,,15,18.8,-5.844999999999999,1,28.13,10,2.67
nrickenbau786,,15,7.85,0.06300000000000006,5,22.66,10,3.58
hcronk153,,15,24.87,-4.647,2,18.6,10,2.47
hcronk153,,15,3.71,3.3899999999999997,3,12.75,10,1.14
hcronk153,,15,29.34,-4.475,3,13.57,10,1.49
hcronk153,,15,16.09,2.224,2,4.31,10,2.22
hcronk153,,15,28.38,-0.7479999999999991,4,5.06,10,4.92
hcronk153,,15,19.72,-3.2119999999999997,4,21.5,10,4.27
hcronk153,,15,19.05,-5.699,3,27.82,10,1.31
hcronk153,,15,29.89,-3.6949999999999994,4,11.76,10,2.5
hcronk153,,15,17.71,-1.299,3,15.1,10,2.22
hcronk153,,15,24.08,-1.728999999999999,4,12.61,10,4.89
hcronk153,,15,13.23,1.9180000000000001,4,10.43,10,3.58
hcronk153,,15,16.04,-1.548,3,19.1,10,4.47
hcronk153,,15,22.96,-0.9540000000000001,3,8.52,10,1.95
hcronk153,,15,6.01,5.847000000000001,3,4.04,10,3.81
hcronk153,,15,11.88,0.8609999999999997,3,13.05,10,1.2
hcronk153,,15,13.9,-2.1369999999999996,4,22.45,10,2.34
hcronk153,,15,12.77,-3.0969999999999995,4,27.32,10,3.15
hcronk153,,15,7.89,0.44400000000000034,2,17.63,10,1.0
hcronk153,,15,7.81,3.568,3,9.77,10,3.71
hcronk153,,15,0.54,2.506,3,19.92,10,2.72
hcronk153,,15,8.4,-1.8560000000000008,3,26.98,10,3.29
hcronk153,,15,14.65,0.14600000000000013,3,12.69,10,1.24
hcronk153,,15,4.31,-0.9649999999999987,4,29.38,10,4.21
hcronk153,,15,6.16,-2.1560000000000006,2,29.78,10,3.63
hcronk153,,15,4.57,0.11000000000000071,3,23.31,10,1.87
hcronk153,,15,13.39,4.194,3,1.73,10,3.15
hcronk153,,15,17.85,-5.146,2,27.95,10,3.47
hcronk153,,15,15.58,-1.7519999999999998,3,19.66,10,3.6
hcronk153,,15,19.52,-5.356,3,28.54,10,4.81
hcronk153,,15,25.51,-0.5120000000000002,3,5.97,10,4.16
hcronk153,,15,26.05,-2.7760000000000002,2,10.81,10,1.91
hcronk153,,15,5.19,3.0119999999999996,3,13.25,10,2.22
hcronk153,,15,1.49,7.5520000000000005,3,2.37,10,3.05
hcronk153,,15,8.24,0.6050000000000006,3,18.47,10,2.59
hcronk153,,15,5.74,0.7160000000000006,2,18.9,10,1.04
hcronk153,,15,15.23,-2.5,2,20.43,10,1.49
hcronk153,,15,1.94,3.3660000000000005,3,15.82,10,2.97
hcronk153,,15,25.09,0.5510000000000004,3,2.58,10,3.76
hcronk153,,15,8.62,4.571000000000001,4,5.39,10,2.37
hcronk153,,15,9.53,-1.5330000000000001,3,24.48,10,2.85
hcronk153,,15,2.53,4.408,3,12.93,10,4.73
hcronk153,,15,7.38,-0.29299999999999987,3,22.23,10,2.45
hcronk153,,15,10.22,-1.302,3,22.64,10,2.28
hcronk153,,15,8.1,0.14099999999999968,3,20.69,10,3.39
hcronk153,,15,19.22,-4.885999999999999,4,27.42,10,4.03
hcronk153,,15,6.96,4.725999999999999,3,5.62,10,2.0
hcronk153,,15,22.13,-1.4889999999999997,3,10.9,10,1.6
hcronk153,,15,28.56,-3.1,3,10.82,10,3.07
hcronk153,,15,18.8,-5.192999999999999,4,28.13,10,2.93
hcronk153,,15,7.85,-0.3809999999999999,3,22.66,10,3.36
hskillen543,,20,24.87,-4.323,5,18.6,5,1.09
hskillen543,,20,3.71,3.984,4,12.75,5,3.11
hskillen543,,20,29.34,-3.6830000000000003,4,13.57,5,4.45
hskillen543,,20,16.09,2.952,5,4.31,5,2.86
hskillen543,,20,28.38,-1.4659999999999995,4,5.06,5,1.33
hskillen543,,20,19.72,-3.138,4,21.5,5,4.64
hskillen543,,20,19.05,-5.473,4,27.82,5,1.44
hskillen543,,20,29.89,-3.853,4,11.76,5,1.71
hskillen543,,20,17.71,-0.43499999999999994,5,15.1,5,4.54
hskillen543,,20,24.08,-2.331,4,12.61,5,1.88
hskillen543,,20,13.23,1.554,4,10.43,5,1.76
hskillen543,,20,16.04,-1.942,4,19.1,5,1.5
hskillen543,,20,22.96,-0.24399999999999988,4,8.52,5,4.5
hskillen543,,20,6.01,5.785,5,4.04,5,1.5
hskillen543,,20,11.88,2.0049999999999994,5,13.05,5,4.92
hskillen543,,20,13.9,-2.1269999999999993,4,22.45,5,2.39
hskillen543,,20,12.77,-3.2689999999999992,4,27.32,5,2.29
hskillen543,,20,7.89,1.38,5,17.63,5,2.68
hskillen543,,20,7.81,3.686,5,9.77,5,2.3
hskillen543,,20,0.54,2.746,4,19.92,5,2.92
hskillen543,,20,8.4,-1.7620000000000002,5,26.98,5,1.76
hskillen543,,20,14.65,0.6479999999999999,4,12.69,5,2.75
hskillen543,,20,4.31,-1.4509999999999992,4,29.38,5,1.78
hskillen543,,20,6.16,-1.408,5,29.78,5,4.37
hskillen543,,20,4.57,0.6960000000000001,5,23.31,5,2.8
hskillen543,,20,13.39,4.053999999999999,4,1.73,5,1.45
hskillen543,,20,17.85,-4.758,5,27.95,5,2.41
hskillen543,,20,15.58,-1.5,5,19.66,5,2.86
hskillen543,,20,19.52,-5.632,5,28.54,5,1.43
hskillen543,,20,25.51,-0.48800000000000043,5,5.97,5,2.28
hskillen543,,20,26.05,-1.9820000000000002,5,10.81,5,2.88
hskillen543,,20,5.19,3.5779999999999994,5,13.25,5,3.05
hskillen543,,20,1.49,8.097999999999999,4,2.37,5,4.78
hskillen543,,20,8.24,0.9830000000000005,5,18.47,5,2.48
hskillen543,,20,5.74,1.7080000000000006,5,18.9,5,3.0
hskillen543,,20,15.23,-1.7119999999999995,5,20.43,5,2.43
hskillen543,,20,1.94,3.6759999999999993,5,15.82,5,2.52
hskillen543,,20,25.09,0.3770000000000001,4,2.58,5,1.89
hskillen543,,20,8.62,4.957000000000001,4,5.39,5,4.3
hskillen543,,20,9.53,-1.2670000000000001,4,24.48,5,3.18
hskillen543,,20,2.53,4.622,5,12.93,5,3.8
hskillen543,,20,7.38,-0.3769999999999995,4,22.23,5,1.03
hskillen543,,20,10.22,-0.758,5,22.64,5,3.0
hskillen543,,20,8.1,0.2330000000000001,4,20.69,5,2.85
hskillen543,,20,19.22,-5.198,4,27.42,5,2.47
hskillen543,,20,6.96,4.772,4,5.62,5,1.23
hskillen543,,20,22.13,-1.0989999999999998,4,10.9,5,2.55
hskillen543,,20,28.56,-3.2260000000000004,4,10.82,5,1.44
hskillen543,,20,18.8,-4.984999999999999,4,28.13,5,3.97
hskillen543,,20,7.85,0.23099999999999998,5,22.66,5,4.42
esandoral148,,20,24.87,-5.109,1,18.6,5,1.16
esandoral148,,20,3.71,3.9560000000000004,4,12.75,5,2.97
esandoral148,,20,29.34,-4.041,4,13.57,5,2.66
esandoral148,,20,16.09,2.31,1,4.31,5,3.65
esandoral148,,20,28.38,-1.3879999999999995,1,5.06,5,4.72
esandoral148,,20,19.72,-4.4159999999999995,1,21.5,5,1.25
esandoral148,,20,19.05,-5.075,4,27.82,5,3.43
esandoral148,,20,29.89,-4.593,1,11.76,5,1.01
esandoral148,,20,17.71,-1.2469999999999999,2,15.1,5,3.48
esandoral148,,20,24.08,-2.9309999999999996,1,12.61,5,1.88
esandoral148,,20,13.23,1.376,1,10.43,5,3.87
esandoral148,,20,16.04,-1.508,4,19.1,5,3.67
esandoral148,,20,22.96,-0.2919999999999999,4,8.52,5,4.26
esandoral148,,20,6.01,5.513000000000001,2,4.04,5,3.14
esandoral148,,20,11.88,1.0969999999999995,2,13.05,5,3.38
esandoral148,,20,13.9,-2.432999999999999,1,22.45,5,3.86
esandoral148,,20,12.77,-3.994999999999999,1,27.32,5,1.66
esandoral148,,20,7.89,0.36199999999999993,1,17.63,5,1.59
esandoral148,,20,7.81,3.044,2,9.77,5,2.09
esandoral148,,20,0.54,2.4299999999999997,4,19.92,5,1.34
esandoral148,,20,8.4,-1.9380000000000004,2,26.98,5,3.88
esandoral148,,20,14.65,0.4939999999999999,4,12.69,5,1.98
esandoral148,,20,4.31,-2.0549999999999993,1,29.38,5,1.76
esandoral148,,20,6.16,-2.5119999999999996,1,29.78,5,2.85
esandoral148,,20,4.57,0.07400000000000018,2,23.31,5,2.69
esandoral148,,20,13.39,4.321999999999999,4,1.73,5,2.79
esandoral148,,20,17.85,-5.806,1,27.95,5,1.17
esandoral148,,20,15.58,-1.766,2,19.66,5,4.53
esandoral148,,20,19.52,-5.631999999999999,2,28.54,5,4.43
esandoral148,,20,25.51,-1.1520000000000006,2,5.97,5,1.96
esandoral148,,20,26.05,-3.0940000000000003,1,10.81,5,1.32
esandoral148,,20,5.19,2.9879999999999995,2,13.25,5,3.1
esandoral148,,20,1.49,7.608,4,2.37,5,2.33
esandoral148,,20,8.24,0.1610000000000006,2,18.47,5,1.37
esandoral148,,20,5.74,0.7640000000000005,1,18.9,5,2.28
esandoral148,,20,15.23,-2.5899999999999994,1,20.43,5,2.04
esandoral148,,20,1.94,3.129999999999999,2,15.82,5,2.79
esandoral148,,20,25.09,0.5250000000000001,4,2.58,5,2.63
esandoral148,,20,8.62,4.469,1,5.39,5,4.86
esandoral148,,20,9.53,-0.9810000000000001,4,24.48,5,4.61
esandoral148,,20,2.53,4.2299999999999995,2,12.93,5,4.84
esandoral148,,20,7.38,0.17100000000000048,4,22.23,5,3.77
esandoral148,,20,10.22,-1.1140000000000003,2,22.64,5,4.22
esandoral148,,20,8.1,-0.08699999999999997,4,20.69,5,1.25
esandoral148,,20,19.22,-5.758,1,27.42,5,2.67
esandoral148,,20,6.96,5.524,4,5.62,5,4.99
esandoral148,,20,22.13,-0.8149999999999997,4,10.9,5,3.97
esandoral148,,20,28.56,-2.6060000000000003,4,10.82,5,4.54
esandoral148,,20,18.8,-5.797,1,28.13,5,2.91
esandoral148,,20,7.85,-0.42300000000000004,2,22.66,5,4.15
ckanter100,,25,24.87,3.4369999999999994,5,18.6,25,2.39
ckanter100,,25,3.71,10.915999999999999,1,12.75,25,3.27
ckanter100,,25,29.34,2.765,1,13.57,25,2.19
ckanter100,,25,16.09,10.335999999999999,5,4.31,25,2.28
ckanter100,,25,28.38,6.260000000000001,4,5.06,25,2.46
ckanter100,,25,19.72,3.762,4,21.5,25,1.64
ckanter100,,25,19.05,2.1209999999999996,1,27.82,25,4.91
ckanter100,,25,29.89,3.9349999999999996,4,11.76,25,3.15
ckanter100,,25,17.71,6.4350000000000005,2,15.1,25,4.39
ckanter100,,25,24.08,5.033000000000001,4,12.61,25,1.2
ckanter100,,25,13.23,9.348,4,10.43,25,3.23
ckanter100,,25,16.04,4.906000000000001,1,19.1,25,1.24
ckanter100,,25,22.96,6.436,1,8.52,25,3.4
ckanter100,,25,6.01,12.859,2,4.04,25,2.37
ckanter100,,25,11.88,8.254999999999999,2,13.05,25,1.67
ckanter100,,25,13.9,5.747,4,22.45,25,4.26
ckanter100,,25,12.77,4.763,4,27.32,25,4.95
ckanter100,,25,7.89,9.180000000000001,5,17.63,25,4.18
ckanter100,,25,7.81,10.962,2,9.77,25,4.18
ckanter100,,25,0.54,9.274,1,19.92,25,1.06
ckanter100,,25,8.4,5.010000000000001,2,26.98,25,1.12
ckanter100,,25,14.65,7.718,1,12.69,25,3.6
ckanter100,,25,4.31,6.069000000000001,4,29.38,25,1.88
ckanter100,,25,6.16,5.968,5,29.78,25,3.75
ckanter100,,25,4.57,7.636000000000001,2,23.31,25,3.0
ckanter100,,25,13.39,11.099999999999998,1,1.73,25,2.18
ckanter100,,25,17.85,2.78,5,27.95,25,2.6
ckanter100,,25,15.58,5.2620000000000005,2,19.66,25,2.17
ckanter100,,25,19.52,1.2020000000000006,2,28.54,25,1.1
ckanter100,,25,25.51,6.19,2,5.97,25,1.17
ckanter100,,25,26.05,5.6819999999999995,5,10.81,25,3.7
ckanter100,,25,5.19,10.342,2,13.25,25,2.37
ckanter100,,25,1.49,14.369999999999997,1,2.37,25,1.64
ckanter100,,25,8.24,7.761,2,18.47,25,1.87
ckanter100,,25,5.74,8.996,5,18.9,25,1.94
ckanter100,,25,15.23,5.859999999999999,5,20.43,25,2.79
ckanter100,,25,1.94,10.34,2,15.82,25,1.34
ckanter100,,25,25.09,7.591,1,2.58,25,3.46
ckanter100,,25,8.62,12.575000000000001,4,5.39,25,4.89
ckanter100,,25,9.53,5.7509999999999994,1,24.48,25,3.77
ckanter100,,25,2.53,11.172,2,12.93,25,2.05
ckanter100,,25,7.38,6.695,1,22.23,25,1.89
ckanter100,,25,10.22,6.064,2,22.64,25,2.61
ckanter100,,25,8.1,6.918999999999999,1,20.69,25,1.78
ckanter100,,25,19.22,2.4159999999999995,4,27.42,25,3.04
ckanter100,,25,6.96,11.939999999999998,1,5.62,25,2.57
ckanter100,,25,22.13,6.159000000000001,1,10.9,25,4.34
ckanter100,,25,28.56,4.18,1,10.82,25,3.97
ckanter100,,25,18.8,2.473,4,28.13,25,3.76
ckanter100,,25,7.85,6.923,2,22.66,25,3.38
prizzo372,,10,24.87,-2.5370000000000004,5,18.6,20,2.52
prizzo372,,10,3.71,4.835999999999999,2,12.75,20,1.87
prizzo372,,10,29.34,-2.487,2,13.57,20,4.93
prizzo372,,10,16.09,4.45,5,4.31,20,2.85
prizzo372,,10,28.38,-0.13399999999999906,2,5.06,20,2.49
prizzo372,,10,19.72,-2.3219999999999996,2,21.5,20,3.22
prizzo372,,10,19.05,-4.223,2,27.82,20,2.19
prizzo372,,10,29.89,-2.3629999999999995,2,11.76,20,3.66
prizzo372,,10,17.71,0.42899999999999994,2,15.1,20,4.36
prizzo372,,10,24.08,-0.7109999999999992,2,12.61,20,4.48
prizzo372,,10,13.23,2.724,2,10.43,20,2.11
prizzo372,,10,16.04,-0.34199999999999986,2,19.1,20,4.0
prizzo372,,10,22.96,0.4840000000000001,2,8.52,20,2.64
prizzo372,,10,6.01,7.335000000000001,2,4.04,20,4.75
prizzo372,,10,11.88,2.6829999999999994,2,13.05,20,3.81
prizzo372,,10,13.9,-0.941,2,22.45,20,2.82
prizzo372,,10,12.77,-2.3710000000000004,2,27.32,20,1.28
prizzo372,,10,7.89,2.688,5,17.63,20,1.72
prizzo372,,10,7.81,4.890000000000001,2,9.77,20,3.82
prizzo372,,10,0.54,3.7119999999999997,2,19.92,20,2.25
prizzo372,,10,8.4,-0.6,2,26.98,20,3.07
prizzo372,,10,14.65,2.032,2,12.69,20,4.17
prizzo372,,10,4.31,-0.4929999999999995,2,29.38,20,1.07
prizzo372,,10,6.16,-0.3000000000000002,5,29.78,20,2.41
prizzo372,,10,4.57,1.4100000000000004,2,23.31,20,1.87
prizzo372,,10,13.39,5.064,2,1.73,20,1.0
prizzo372,,10,17.85,-2.978,5,27.95,20,3.81
prizzo372,,10,15.58,-0.4760000000000001,2,19.66,20,3.48
prizzo372,,10,19.52,-4.307999999999999,2,28.54,20,3.55
prizzo372,,10,25.51,0.5800000000000002,2,5.97,20,3.12
prizzo372,,10,26.05,-0.7720000000000007,5,10.81,20,1.43
prizzo372,,10,5.19,4.338,2,13.25,20,2.35
prizzo372,,10,1.49,9.233999999999998,2,2.37,20,4.96
prizzo372,,10,8.24,1.7470000000000003,2,18.47,20,1.8
prizzo372,,10,5.74,3.222,5,18.9,20,3.07
prizzo372,,10,15.23,-0.2100000000000002,5,20.43,20,2.44
prizzo372,,10,1.94,4.688000000000001,2,15.82,20,3.08
prizzo372,,10,25.09,1.8049999999999997,2,2.58,20,3.53
prizzo372,,10,8.62,5.589000000000001,2,5.39,20,1.96
prizzo372,,10,9.53,-0.2749999999999998,2,24.48,20,2.64
prizzo372,,10,2.53,5.094,2,12.93,20,1.66
prizzo372,,10,7.38,0.8029999999999999,2,22.23,20,1.43
prizzo372,,10,10.22,-0.18200000000000033,2,22.64,20,1.38
prizzo372,,10,8.1,1.6769999999999998,2,20.69,20,4.57
prizzo372,,10,19.22,-4.186,2,27.42,20,2.03
prizzo372,,10,6.96,6.239999999999999,2,5.62,20,3.07
prizzo372,,10,22.13,0.2750000000000007,2,10.9,20,3.92
prizzo372,,10,28.56,-1.8999999999999997,2,10.82,20,2.57
prizzo372,,10,18.8,-4.055,2,28.13,20,3.12
prizzo372,,10,7.85,0.46100000000000013,2,22.66,20,1.07
dcreek952,,20,24.87,-1.8730000000000002,1,18.6,15,2.34
dcreek952,,20,3.71,7.012,5,12.75,15,2.25
dcreek952,,20,29.34,-0.6110000000000002,5,13.57,15,3.81
dcreek952,,20,16.09,5.318000000000001,1,4.31,15,3.69
dcreek952,,20,28.38,1.5500000000000005,2,5.06,15,3.41
dcreek952,,20,19.72,-0.5959999999999998,2,21.5,15,4.35
dcreek952,,20,19.05,-1.7650000000000003,5,27.82,15,3.98
dcreek952,,20,29.89,-1.3170000000000002,2,11.76,15,1.39
dcreek952,,20,17.71,1.339,2,15.1,15,1.41
dcreek952,,20,24.08,0.6390000000000007,2,12.61,15,3.73
dcreek952,,20,13.23,4.486,2,10.43,15,3.42
dcreek952,,20,16.04,1.5739999999999998,5,19.1,15,3.08
dcreek952,,20,22.96,2.5279999999999996,5,8.52,15,2.36
dcreek952,,20,6.01,8.435,2,4.04,15,2.75
dcreek952,,20,11.88,4.1309999999999985,2,13.05,15,3.55
dcreek952,,20,13.9,0.9010000000000001,2,22.45,15,4.53
dcreek952,,20,12.77,-0.21499999999999986,2,27.32,15,4.56
dcreek952,,20,7.89,3.878,1,17.63,15,4.17
dcreek952,,20,7.81,6.354,2,9.77,15,3.64
dcreek952,,20,0.54,6.284000000000001,5,19.92,15,4.61
dcreek952,,20,8.4,1.016,2,26.98,15,3.65
dcreek952,,20,14.65,4.298,5,12.69,15,5.0
dcreek952,,20,4.31,1.2230000000000008,2,29.38,15,2.15
dcreek952,,20,6.16,0.15999999999999998,1,29.78,15,1.21
dcreek952,,20,4.57,2.806,2,23.31,15,1.35
dcreek952,,20,13.39,7.569999999999999,5,1.73,15,3.03
dcreek952,,20,17.85,-2.084,1,27.95,15,4.78
dcreek952,,20,15.58,0.6639999999999999,2,19.66,15,1.68
dcreek952,,20,19.52,-2.5699999999999994,2,28.54,15,4.74
dcreek952,,20,25.51,1.8239999999999996,2,5.97,15,1.84
dcreek952,,20,26.05,0.5759999999999998,1,10.81,15,4.67
dcreek952,,20,5.19,6.0120000000000005,2,13.25,15,3.22
dcreek952,,20,1.49,10.648,5,2.37,15,1.53
dcreek952,,20,8.24,3.527,2,18.47,15,3.2
dcreek952,,20,5.74,3.6420000000000003,1,18.9,15,1.67
dcreek952,,20,15.23,0.54,1,20.43,15,2.69
dcreek952,,20,1.94,6.427999999999999,2,15.82,15,4.28
dcreek952,,20,25.09,4.045,5,2.58,15,4.23
dcreek952,,20,8.62,7.477,2,5.39,15,3.9
dcreek952,,20,9.53,1.6530000000000002,5,24.48,15,1.78
dcreek952,,20,2.53,6.8100000000000005,2,12.93,15,2.74
dcreek952,,20,7.38,2.939,5,22.23,15,1.61
dcreek952,,20,10.22,1.2599999999999993,2,22.64,15,1.09
dcreek952,,20,8.1,3.7309999999999994,5,20.69,15,4.34
dcreek952,,20,19.22,-2.3,2,27.42,15,3.96
dcreek952,,20,6.96,8.575999999999999,5,5.62,15,4.25
dcreek952,,20,22.13,2.325,5,10.9,15,3.67
dcreek952,,20,28.56,0.05000000000000021,5,10.82,15,1.82
dcreek952,,20,18.8,-2.207,2,28.13,15,4.86
dcreek952,,20,7.85,1.9949999999999999,2,22.66,15,1.24
mmaughan156,,5,24.87,-7.303000000000001,3,18.6,10,3.19
mmaughan156,,5,3.71,0.8300000000000002,3,12.75,10,3.34
mmaughan156,,5,29.34,-7.159,3,13.57,10,3.07
mmaughan156,,5,16.09,-0.6119999999999998,3,4.31,10,2.04
mmaughan156,,5,28.38,-4.625999999999999,3,5.06,10,1.53
mmaughan156,,5,19.72,-6.5600000000000005,3,21.5,10,3.53
mmaughan156,,5,19.05,-8.681000000000001,3,27.82,10,1.4
mmaughan156,,5,29.89,-6.470999999999999,3,11.76,10,4.62
mmaughan156,,5,17.71,-4.051,5,15.1,10,1.46
mmaughan156,,5,24.08,-5.144999999999998,3,12.61,10,3.81
mmaughan156,,5,13.23,-1.3479999999999999,3,10.43,10,3.25
mmaughan156,,5,16.04,-4.884,3,19.1,10,2.79
mmaughan156,,5,22.96,-3.5759999999999996,3,8.52,10,3.84
mmaughan156,,5,6.01,3.3950000000000005,5,4.04,10,4.55
mmaughan156,,5,11.88,-1.157,5,13.05,10,4.11
mmaughan156,,5,13.9,-5.2669999999999995,3,22.45,10,2.69
mmaughan156,,5,12.77,-6.335,3,27.32,10,2.96
mmaughan156,,5,7.89,-2.1059999999999994,3,17.63,10,2.25
mmaughan156,,5,7.81,1.0120000000000005,5,9.77,10,3.93
mmaughan156,,5,0.54,-0.7380000000000004,3,19.92,10,1.5
mmaughan156,,5,8.4,-4.688000000000001,5,26.98,10,2.13
mmaughan156,,5,14.65,-2.768,3,12.69,10,1.67
mmaughan156,,5,4.31,-4.705,3,29.38,10,1.51
mmaughan156,,5,6.16,-4.884,3,29.78,10,3.99
mmaughan156,,5,4.57,-2.3439999999999994,5,23.31,10,2.6
mmaughan156,,5,13.39,1.06,3,1.73,10,2.48
mmaughan156,,5,17.85,-7.788,3,27.95,10,4.26
mmaughan156,,5,15.58,-4.316,5,19.66,10,3.78
mmaughan156,,5,19.52,-8.564,5,28.54,10,1.77
mmaughan156,,5,25.51,-3.4740000000000006,5,5.97,10,2.35
mmaughan156,,5,26.05,-5.518,3,10.81,10,2.2
mmaughan156,,5,5.19,0.40599999999999997,5,13.25,10,2.19
mmaughan156,,5,1.49,4.364,3,2.37,10,2.11
mmaughan156,,5,8.24,-2.1429999999999993,5,18.47,10,1.85
mmaughan156,,5,5.74,-2.091999999999999,3,18.9,10,1.0
mmaughan156,,5,15.23,-5.360000000000001,3,20.43,10,1.19
mmaughan156,,5,1.94,0.6799999999999999,5,15.82,10,2.54
mmaughan156,,5,25.09,-2.637,3,2.58,10,2.82
mmaughan156,,5,8.62,1.8090000000000004,3,5.39,10,4.56
mmaughan156,,5,9.53,-4.276999999999999,3,24.48,10,4.13
mmaughan156,,5,2.53,1.246,5,12.93,10,1.92
mmaughan156,,5,7.38,-3.0989999999999998,3,22.23,10,3.42
mmaughan156,,5,10.22,-3.7959999999999994,5,22.64,10,2.81
mmaughan156,,5,8.1,-3.1710000000000003,3,20.69,10,1.83
mmaughan156,,5,19.22,-8.681999999999999,3,27.42,10,1.05
mmaughan156,,5,6.96,1.8800000000000001,3,5.62,10,2.77
mmaughan156,,5,22.13,-3.9089999999999994,3,10.9,10,4.5
mmaughan156,,5,28.56,-6.316000000000001,3,10.82,10,1.99
mmaughan156,,5,18.8,-8.764999999999999,3,28.13,10,1.07
mmaughan156,,5,7.85,-2.8029999999999995,5,22.66,10,4.25
wramie210,,15,24.87,-3.6670000000000003,5,18.6,10,4.37
wramie210,,15,3.71,3.8819999999999997,3,12.75,10,3.6
wramie210,,15,29.34,-3.7749999999999995,3,13.57,10,4.99
wramie210,,15,16.09,2.674,5,4.31,10,1.47
wramie210,,15,28.38,-1.3339999999999992,4,5.06,10,1.99
wramie210,,15,19.72,-3.7399999999999998,4,21.5,10,1.63
wramie210,,15,19.05,-5.575,3,27.82,10,1.93
wramie210,,15,29.89,-3.4129999999999994,4,11.76,10,3.91
wramie210,,15,17.71,-1.5109999999999997,1,15.1,10,3.16
wramie210,,15,24.08,-2.222999999999999,4,12.61,10,2.42
wramie210,,15,13.23,1.498,4,10.43,10,1.48
wramie210,,15,16.04,-1.62,3,19.1,10,4.11
wramie210,,15,22.96,-0.47,3,8.52,10,4.37
wramie210,,15,6.01,5.117000000000001,1,4.04,10,2.16
wramie210,,15,11.88,0.6729999999999996,1,13.05,10,2.26
wramie210,,15,13.9,-2.2409999999999997,4,22.45,10,1.82
wramie210,,15,12.77,-3.0449999999999995,4,27.32,10,3.41
wramie210,,15,7.89,1.5560000000000005,5,17.63,10,3.56
wramie210,,15,7.81,3.3360000000000003,1,9.77,10,4.55
wramie210,,15,0.54,2.9019999999999997,3,19.92,10,4.7
wramie210,,15,8.4,-2.1860000000000004,1,26.98,10,3.64
wramie210,,15,14.65,0.6820000000000002,3,12.69,10,3.92
wramie210,,15,4.31,-1.1769999999999987,4,29.38,10,3.15
wramie210,,15,6.16,-2.0580000000000003,5,29.78,10,1.12
wramie210,,15,4.57,-0.3779999999999995,1,23.31,10,1.43
wramie210,,15,13.39,4.367999999999999,3,1.73,10,4.02
wramie210,,15,17.85,-4.74,5,27.95,10,2.5
wramie210,,15,15.58,-2.514,1,19.66,10,1.79
wramie210,,15,19.52,-6.339999999999999,1,28.54,10,1.89
wramie210,,15,25.51,-1.2480000000000004,1,5.97,10,2.48
wramie210,,15,26.05,-1.9080000000000004,5,10.81,10,3.25
wramie210,,15,5.19,2.7079999999999997,1,13.25,10,2.7
wramie210,,15,1.49,7.206,3,2.37,10,1.32
wramie210,,15,8.24,0.6170000000000007,1,18.47,10,4.65
wramie210,,15,5.74,1.9040000000000006,5,18.9,10,3.98
wramie210,,15,15.23,-1.71,5,20.43,10,2.44
wramie210,,15,1.94,2.648,1,15.82,10,1.38
wramie210,,15,25.09,0.22500000000000037,3,2.58,10,2.13
wramie210,,15,8.62,4.367000000000001,4,5.39,10,1.35
wramie210,,15,9.53,-1.3370000000000002,3,24.48,10,3.83
wramie210,,15,2.53,3.5340000000000003,1,12.93,10,2.36
wramie210,,15,7.38,-0.3209999999999999,3,22.23,10,2.31
wramie210,,15,10.22,-1.668,1,22.64,10,2.45
wramie210,,15,8.1,0.37899999999999967,3,20.69,10,4.58
wramie210,,15,19.22,-5.199999999999999,4,27.42,10,2.46
wramie210,,15,6.96,4.957999999999998,3,5.62,10,3.16
wramie210,,15,22.13,-0.9409999999999997,3,10.9,10,4.34
wramie210,,15,28.56,-3.496,3,10.82,10,1.09
wramie210,,15,18.8,-5.220999999999999,4,28.13,10,2.79
wramie210,,15,7.85,-0.841,1,22.66,10,3.06
mleibfried739,,30,24.87,-1.6750000000000003,1,18.6,5,3.33
mleibfried739,,30,3.71,6.119999999999999,1,12.75,5,1.79
mleibfried739,,30,29.34,-1.371,1,13.57,5,4.01
mleibfried739,,30,16.09,5.354,1,4.31,5,3.87
mleibfried739,,30,28.38,2.2900000000000005,5,5.06,5,4.11
mleibfried739,,30,19.72,-0.17200000000000004,5,21.5,5,3.47
mleibfried739,,30,19.05,-2.9570000000000003,1,27.82,5,2.02
mleibfried739,,30,29.89,-0.129,5,11.76,5,4.33
mleibfried739,,30,17.71,2.1809999999999996,4,15.1,5,3.62
mleibfried739,,30,24.08,1.4890000000000008,5,12.61,5,4.98
mleibfried739,,30,13.23,4.632,5,10.43,5,1.15
mleibfried739,,30,16.04,1.0699999999999992,1,19.1,5,4.56
mleibfried739,,30,22.96,1.976,1,8.52,5,3.6
mleibfried739,,30,6.01,8.923,4,4.04,5,3.19
mleibfried739,,30,11.88,4.092999999999999,4,13.05,5,1.36
mleibfried739,,30,13.9,1.4090000000000007,5,22.45,5,4.07
mleibfried739,,30,12.77,-0.01100000000000012,5,27.32,5,2.58
mleibfried739,,30,7.89,3.9300000000000006,1,17.63,5,4.43
mleibfried739,,30,7.81,6.576,4,9.77,5,2.75
mleibfried739,,30,0.54,4.925999999999999,1,19.92,5,1.82
mleibfried739,,30,8.4,1.072,4,26.98,5,1.93
mleibfried739,,30,14.65,2.7319999999999998,1,12.69,5,1.17
mleibfried739,,30,4.31,1.9270000000000007,5,29.38,5,2.67
mleibfried739,,30,6.16,0.76,1,29.78,5,4.21
mleibfried739,,30,4.57,3.726,4,23.31,5,3.95
mleibfried739,,30,13.39,6.404,1,1.73,5,1.2
